TransactionID,CustomerID,Amount,TransactionType,Location,DeviceType,TimeOfDay,PreviousFraud,TransactionSpeed,Fraud
1711,4462,6982.92481,Withdrawal,New York,Laptop,Afternoon,1,46.8754385,0
1712,4420,7904.69644,Purchase,New York,ATM,Night,1,26.20153352,0
1713,4079,2964.570818,Withdrawal,Miami,ATM,Afternoon,0,31.16802289,0
1714,1832,4961.58267,Transfer,Houston,Mobile,Night,1,49.57394491,1
1715,1312,4216.977855,Withdrawal,Chicago,Laptop,Night,0,38.70489344,0
1716,3806,4111.122616,Withdrawal,Chicago,Mobile,Night,0,32.59444989,0
1717,2858,2321.173645,Withdrawal,Chicago,Laptop,Afternoon,0,14.05071186,0
1718,3007,1372.347339,Withdrawal,Houston,ATM,Afternoon,0,36.56714094,0
1719,3006,1974.918697,Transfer,Houston,Mobile,Afternoon,0,18.17594122,0
1720,3490,562.7705478,Deposit,New York,Laptop,Afternoon,1,35.82312338,0
1721,2790,1989.326111,Purchase,Houston,ATM,Afternoon,0,28.36949517,0
1722,1327,101.9169673,Withdrawal,Los Angeles,Laptop,Afternoon,0,7.001635772,0
1723,4125,6276.311422,Transfer,Miami,ATM,Afternoon,0,51.5715832,0
1724,3808,3170.59032,Transfer,Houston,POS,Morning,0,35.29764905,0
1725,4310,9731.715667,Transfer,Chicago,POS,Afternoon,0,54.273926,0
1726,4300,1945.233337,Transfer,Houston,Laptop,Afternoon,0,55.69272962,0
1727,3626,3464.827417,Withdrawal,New York,Mobile,Morning,1,31.53718334,1
1728,4122,3584.833175,Purchase,Miami,Laptop,Morning,0,41.00500904,0
1729,4680,94.43044566,Transfer,Miami,POS,Afternoon,1,53.82765387,1
1730,4675,8393.687451,Purchase,Chicago,Mobile,Afternoon,0,41.12913843,0
1731,4054,329.6246568,Purchase,Miami,POS,Afternoon,1,15.3922303,1
1732,2287,9402.396549,Purchase,Los Angeles,POS,Morning,0,16.25025491,0
1733,4489,8921.822767,Deposit,Miami,Mobile,Night,1,25.71414211,1
1734,4874,5359.863942,Transfer,Chicago,Mobile,Night,0,3.222848732,0
1735,3143,5440.519793,Transfer,Miami,POS,Night,1,22.88791526,0
1736,2111,6541.24145,Transfer,Houston,ATM,Night,0,9.470008576,0
1737,4149,3876.629619,Purchase,New York,Mobile,Night,0,49.80136053,0
1738,2311,6475.750611,Transfer,Houston,POS,Afternoon,0,47.15098437,0
1739,4191,457.236203,Transfer,Los Angeles,Mobile,Night,0,11.33215256,0
1740,3861,549.9357972,Purchase,Los Angeles,Mobile,Afternoon,0,17.79562216,0
1741,3538,,Transfer,New York,POS,Morning,0,34.62691059,0
1742,4983,5500.726788,Withdrawal,New York,ATM,Morning,0,15.71329053,0
1743,1451,8879.298227,Deposit,New York,Laptop,Night,1,4.277151236,1
1744,2523,1055.559733,Withdrawal,New York,POS,Morning,1,46.15501432,1
1745,1164,8228.252793,Withdrawal,Miami,ATM,Afternoon,1,6.376314675,1
1746,1181,2108.3729,Withdrawal,Houston,POS,Night,0,40.9885574,0
1747,3516,3946.895649,Purchase,Los Angeles,ATM,Night,1,9.8413758,1
1748,1909,3172.858324,Transfer,Miami,Laptop,Afternoon,0,1.452963163,0
1749,3782,4007.551176,Withdrawal,New York,Laptop,Afternoon,1,34.18740763,1
1750,1822,1513.450026,Withdrawal,Chicago,Mobile,Afternoon,0,17.79578119,0
1751,1943,5040.665043,Transfer,Chicago,Mobile,Night,1,8.67433569,1
1752,3001,8018.409472,Purchase,Houston,Laptop,Morning,0,41.41341826,0
1753,3054,4420.924764,Withdrawal,Los Angeles,POS,Morning,0,39.00412663,0
1754,1329,4911.229623,Transfer,Los Angeles,Laptop,Morning,1,25.27154208,0
1755,1774,8489.188177,Transfer,Houston,ATM,Morning,0,6.227200633,0
1756,4744,7063.520565,Deposit,New York,ATM,Night,0,28.48485344,0
1757,3198,4909.639541,Withdrawal,New York,ATM,Afternoon,0,7.145825782,0
1758,4156,2584.379525,Withdrawal,Los Angeles,Laptop,Morning,0,59.66596139,0
1759,1146,8850.418201,Deposit,Los Angeles,Mobile,Night,0,14.84819201,0
1760,4695,5774.433813,Transfer,Los Angeles,ATM,Night,0,1.18311419,0
1761,4452,2219.264625,Transfer,New York,ATM,Morning,0,13.9816948,0
1762,1914,2698.506329,Withdrawal,Chicago,Laptop,Afternoon,1,37.55881715,0
1763,2571,,Withdrawal,Houston,ATM,Afternoon,0,58.61037776,0
1764,2308,451.0141653,Deposit,Houston,Laptop,Night,0,32.00012156,0
1765,3747,9921.000948,Withdrawal,Miami,Mobile,Afternoon,0,27.25917151,0
1766,1081,1312.21328,Withdrawal,Miami,ATM,Night,0,59.54307395,0
1767,1513,7962.724569,Purchase,Chicago,ATM,Afternoon,0,10.73322972,0
1768,2920,3953.805415,Deposit,Los Angeles,ATM,Morning,1,12.66872165,0
1769,3862,4927.239671,Transfer,Chicago,Laptop,Afternoon,0,23.46116839,0
1770,3756,8807.699269,Withdrawal,Miami,Laptop,Morning,0,45.1026319,0
1771,2939,4134.982784,Transfer,Miami,POS,Morning,0,18.84839359,0
1772,4594,5379.562599,Withdrawal,Houston,Mobile,Night,0,28.72514072,0
1773,1745,,Purchase,Chicago,POS,Morning,0,56.42148482,0
1774,4070,33.45126394,Deposit,New York,POS,Night,1,52.49465245,1
1775,2409,2455.550731,Deposit,Miami,POS,Morning,1,56.87443973,0
1776,1706,6809.025098,Transfer,Houston,Laptop,Morning,0,10.84210642,0
1777,1470,1221.436285,Purchase,Los Angeles,ATM,Morning,0,29.44636706,0
1778,4190,1146.481968,Transfer,Chicago,ATM,Afternoon,0,43.07328507,0
1779,1395,4115.496474,Purchase,Miami,Laptop,Afternoon,0,44.24083245,0
1780,2555,6481.892016,Withdrawal,New York,POS,Morning,0,33.45499233,0
1781,3308,7123.599203,Withdrawal,Miami,Mobile,Night,1,49.42467131,1
1782,1804,1792.722234,Purchase,New York,Laptop,Morning,0,3.520352521,0
1783,1933,805.0855922,Withdrawal,Chicago,POS,Night,0,12.61768342,0
1784,2279,,Deposit,New York,Laptop,Morning,0,20.34901279,0
1785,2757,2614.057162,Purchase,New York,ATM,Morning,0,44.0054015,0
1786,1904,8534.931511,Purchase,Houston,ATM,Night,0,54.20216917,0
1787,4297,8636.27959,Transfer,Chicago,ATM,Night,0,32.20279135,0
1788,2076,7727.500692,Purchase,Miami,POS,Afternoon,1,42.78198416,1
1789,3987,1696.64773,Transfer,Los Angeles,Laptop,Night,0,36.07018309,0
1790,2890,8219.796578,Purchase,Chicago,POS,Morning,0,55.54506737,0
1791,2523,7694.813087,Deposit,Chicago,Laptop,Night,0,54.10532337,0
1792,4577,,Deposit,Los Angeles,Mobile,Afternoon,0,48.66648269,0
1793,3901,3378.648331,Deposit,Miami,ATM,Morning,0,17.4953484,0
1794,2387,2632.460957,Transfer,Houston,Mobile,Morning,0,23.01401026,0
1795,2303,1227.673229,Transfer,Miami,ATM,Morning,1,25.5695366,0
1796,1592,5102.473098,Withdrawal,Los Angeles,Mobile,Night,0,1.256090315,0
1797,3761,5856.756146,Transfer,Miami,POS,Morning,0,14.63483782,0
1798,4229,3599.796515,Transfer,Chicago,ATM,Morning,0,43.11471598,0
1799,3679,4758.837086,Deposit,Houston,POS,Night,0,33.11904047,0
1800,3106,3641.509429,Purchase,New York,POS,Morning,0,57.50711991,0
1801,4798,6413.650513,Transfer,Miami,Laptop,Night,0,2.720236443,0
1802,1127,9013.579486,Withdrawal,New York,ATM,Night,1,23.31909326,1
1803,1735,1647.563418,Purchase,Houston,Mobile,Afternoon,1,42.7291584,0
1804,3768,3820.274011,Transfer,New York,Mobile,Morning,0,8.888329334,0
1805,4953,1417.277353,Purchase,Miami,ATM,Night,1,30.47770846,1
1806,4186,6253.188266,Purchase,Los Angeles,Laptop,Afternoon,0,1.935267113,0
1807,4280,7291.41639,Purchase,Chicago,ATM,Night,0,11.62905407,0
1808,3573,9319.808199,Purchase,Chicago,POS,Morning,0,56.35315826,0
1809,1520,2795.930543,Purchase,New York,Laptop,Afternoon,0,36.36060511,0
1810,3599,9502.609947,Transfer,Chicago,POS,Night,0,45.79459425,0
1811,1236,641.9940915,Purchase,Chicago,ATM,Afternoon,0,7.028684542,0
1812,2304,,Purchase,Los Angeles,Laptop,Morning,0,14.84086127,0
1813,4430,580.7558662,Withdrawal,New York,ATM,Night,0,12.3232336,0
1814,4272,8938.804136,Withdrawal,Los Angeles,ATM,Morning,0,17.21076175,0
1815,2781,5302.79248,Purchase,Los Angeles,Laptop,Night,0,16.24056091,0
1816,2301,6696.790024,Transfer,Houston,Laptop,Afternoon,0,34.24825692,0
1817,4306,8317.42352,Withdrawal,New York,ATM,Morning,0,42.63562103,0
1818,3541,1511.603119,Withdrawal,Los Angeles,Mobile,Afternoon,0,33.3578417,0
1819,3051,395.5297038,Purchase,Miami,Laptop,Night,1,18.64397759,1
1820,3713,,Transfer,Chicago,Mobile,Night,0,41.99416933,0
1821,1441,3156.182942,Deposit,New York,Mobile,Morning,0,33.56064703,0
1822,3076,1298.49929,Transfer,Houston,Mobile,Morning,0,38.67380092,0
1823,4180,4689.927758,Withdrawal,Los Angeles,Mobile,Night,0,13.48294227,0
1824,3657,5987.077696,Withdrawal,Miami,POS,Afternoon,0,57.61844521,0
1825,4798,319.3963282,Withdrawal,Chicago,ATM,Night,0,20.33687057,0
1826,1804,2756.207626,Withdrawal,Chicago,Laptop,Afternoon,1,22.81188112,1
1827,1074,,Withdrawal,Miami,ATM,Morning,0,32.88989397,0
1828,3885,4209.150538,Purchase,New York,ATM,Afternoon,0,3.93182386,0
1829,4217,8952.04929,Purchase,Chicago,ATM,Night,0,12.27887335,0
1830,3175,9826.697591,Purchase,Chicago,ATM,Afternoon,0,48.94892124,0
1831,4924,6374.10506,Withdrawal,Chicago,ATM,Morning,0,47.83861124,0
1832,3089,1624.760561,Purchase,Los Angeles,Laptop,Afternoon,1,9.367462121,0
1833,2379,9059.435406,Withdrawal,Los Angeles,ATM,Night,0,35.79158209,0
1834,1040,5167.315754,Transfer,Chicago,ATM,Night,0,4.909356918,0
1835,3981,1545.955628,Deposit,Houston,ATM,Afternoon,0,5.402691178,0
1836,3081,9218.049428,Transfer,Chicago,POS,Night,0,48.17655732,0
1837,4088,7577.115817,Deposit,New York,Mobile,Morning,0,28.76129178,0
1838,2700,7319.735675,Purchase,Houston,POS,Afternoon,1,55.66580688,0
1839,4224,7094.715231,Deposit,New York,ATM,Afternoon,0,29.20921105,0
1840,4045,2011.394813,Transfer,Miami,POS,Afternoon,0,48.61063856,0
1841,2401,2117.95685,Transfer,Miami,Laptop,Night,0,38.68714569,0
1842,1587,6886.047054,Deposit,Los Angeles,Laptop,Afternoon,0,26.40536933,0
1843,2622,2205.030274,Transfer,Los Angeles,Laptop,Afternoon,0,33.73738889,0
1844,4700,,Purchase,Los Angeles,Mobile,Afternoon,0,56.11949897,0
1845,4945,7822.198238,Transfer,Miami,Laptop,Afternoon,0,5.475499994,0
1846,1341,7841.685656,Deposit,New York,Mobile,Morning,0,32.23878595,0
1847,3074,4538.085108,Purchase,Houston,Laptop,Night,0,4.058914212,0
1848,4896,7923.977483,Deposit,Los Angeles,POS,Morning,0,33.77098204,0
1849,4358,8387.831744,Withdrawal,Miami,POS,Afternoon,1,36.80888651,1
1850,1645,6551.209755,Withdrawal,Los Angeles,POS,Night,0,48.6422586,0
1851,1730,2291.974265,Purchase,Chicago,POS,Afternoon,0,48.09267997,0
1852,1167,2747.377686,Purchase,Houston,Mobile,Morning,0,1.595501068,0
1853,1609,3155.263143,Transfer,New York,Laptop,Afternoon,0,5.200238491,0
1854,3315,1176.873036,Deposit,Los Angeles,ATM,Morning,0,41.3877051,0
1855,2772,2738.864607,Withdrawal,Chicago,POS,Morning,0,11.78917725,0
1856,3040,2103.097051,Transfer,Chicago,Laptop,Night,0,32.15979653,0
1857,3868,4558.734211,Withdrawal,Houston,Laptop,Afternoon,0,14.67137122,0
1858,1454,9085.291103,Transfer,Miami,Laptop,Afternoon,0,50.24095482,0
1859,3953,1053.758364,Transfer,Miami,ATM,Afternoon,1,41.17344031,0
1860,2708,7205.47656,Withdrawal,Los Angeles,POS,Night,1,26.69676545,1
1861,4472,,Transfer,Los Angeles,Mobile,Morning,0,14.25388008,0
1862,3969,966.5844446,Withdrawal,Miami,Mobile,Night,0,39.90254652,0
1863,4028,9226.498325,Purchase,New York,ATM,Night,0,21.72572163,0
1864,4547,5689.0373,Deposit,New York,ATM,Morning,0,35.75755286,0
1865,1701,3643.617956,Transfer,Chicago,Mobile,Afternoon,0,40.41810692,0
1866,3681,7567.820449,Withdrawal,Houston,Mobile,Morning,0,9.122358385,0
1867,4629,2581.080929,Withdrawal,New York,POS,Morning,0,3.906327446,0
1868,2599,6938.163272,Deposit,Los Angeles,Mobile,Morning,0,30.10586351,0
1869,1129,406.7149636,Deposit,New York,Mobile,Afternoon,0,10.33968132,0
1870,4067,8395.686296,Deposit,Houston,Mobile,Morning,0,6.290536723,0
1871,2845,4487.226762,Transfer,Los Angeles,ATM,Night,0,6.253848226,0
1872,2386,6370.562214,Withdrawal,Houston,Mobile,Morning,0,42.42392284,0
1873,4776,2220.16582,Transfer,Miami,Mobile,Morning,0,54.41074075,0
1874,3866,6773.966389,Transfer,Houston,POS,Night,0,55.97853376,0
1875,1692,,Purchase,Houston,Laptop,Afternoon,0,56.21886699,0
1876,4363,4737.399737,Deposit,Houston,ATM,Night,0,40.58872836,0
1877,2394,6181.091971,Purchase,Los Angeles,ATM,Afternoon,0,55.6260882,0
1878,1793,4568.695979,Purchase,Houston,POS,Afternoon,0,8.778920454,0
1879,1028,8941.972779,Transfer,Houston,Mobile,Afternoon,0,36.48905696,0
1880,1148,4983.713113,Transfer,Chicago,Laptop,Afternoon,0,45.8398799,0
1881,4850,8419.669003,Withdrawal,Los Angeles,POS,Night,1,56.64077564,0
1882,2319,8015.507062,Purchase,Houston,Laptop,Afternoon,0,20.37333303,0
1883,3058,4110.943165,Deposit,New York,Mobile,Night,0,35.50172015,0
1884,4583,2308.544074,Purchase,Houston,Laptop,Morning,1,24.80976668,0
1885,3723,4066.760504,Withdrawal,New York,POS,Night,1,32.75786068,0
1886,2136,8263.911584,Purchase,Miami,Mobile,Morning,0,30.71044971,0
1887,1186,2284.049033,Purchase,Miami,ATM,Night,0,51.13167503,0
1888,3854,5249.119095,Purchase,Los Angeles,Laptop,Morning,1,49.61994357,0
1889,3791,8062.906512,Withdrawal,Los Angeles,Mobile,Night,0,24.2998145,0
1890,2250,3541.239977,Purchase,Miami,Mobile,Night,1,17.57956446,0
1891,2333,,Transfer,Los Angeles,POS,Night,1,51.20190502,0
1892,1097,2463.859425,Purchase,New York,Mobile,Night,1,57.32482448,0
1893,1054,1101.701659,Transfer,New York,POS,Morning,1,2.098439215,0
1894,3670,7945.898409,Purchase,Chicago,ATM,Afternoon,0,30.55924874,0
1895,3711,998.6965479,Transfer,Los Angeles,Laptop,Night,0,46.51951643,0
1896,1757,2721.100137,Purchase,Los Angeles,ATM,Morning,0,59.17230174,0
1897,1405,8552.543126,Deposit,Chicago,POS,Night,0,32.30074497,0
1898,3116,3471.228178,Transfer,Houston,ATM,Afternoon,0,43.42149236,0
1899,4383,9730.723042,Deposit,New York,Laptop,Morning,0,56.06759481,0
1900,2312,9797.546004,Transfer,Houston,ATM,Morning,1,23.1380096,0
1901,2785,,Purchase,Chicago,Mobile,Morning,0,53.2044136,0
1902,4619,419.3724403,Withdrawal,Los Angeles,Laptop,Night,0,16.70299553,0
1903,1750,7053.582209,Purchase,Houston,ATM,Night,0,43.80202731,0
1904,4219,4515.355161,Withdrawal,Los Angeles,Laptop,Afternoon,0,57.39874328,0
1905,4538,1016.520911,Deposit,Chicago,ATM,Afternoon,0,39.24994595,0
1906,2762,7078.152962,Withdrawal,Miami,Mobile,Night,0,23.19622035,0
1907,4315,321.437342,Withdrawal,Los Angeles,POS,Night,0,5.598510435,0
1908,4562,8703.264938,Withdrawal,Houston,ATM,Morning,0,12.83957371,0
1909,4920,1395.138766,Withdrawal,Houston,Laptop,Night,0,44.02605557,0
1910,4005,1281.845669,Deposit,Chicago,ATM,Morning,0,59.39092104,0
1911,4578,1764.966257,Withdrawal,Houston,POS,Afternoon,0,51.13526048,0
1912,1364,9603.060921,Purchase,New York,Mobile,Night,1,47.69735032,1
1913,3026,6934.761909,Transfer,Los Angeles,Mobile,Afternoon,1,2.1050591,1
1914,1481,8015.701639,Transfer,New York,POS,Night,0,44.2877908,0
1915,3248,3982.373507,Purchase,Chicago,Mobile,Night,1,49.82613835,0
1916,1153,3369.764148,Deposit,New York,ATM,Morning,1,20.17480644,0
1917,4521,2352.495228,Purchase,New York,Laptop,Night,0,59.9825041,0
1918,2524,4811.673803,Purchase,Los Angeles,ATM,Afternoon,0,3.115890583,0
1919,3120,5522.769048,Withdrawal,Los Angeles,POS,Night,1,24.07371506,0
1920,3760,6321.430688,Withdrawal,Miami,ATM,Afternoon,0,13.54529607,0
1921,3343,2578.613855,Deposit,New York,ATM,Night,0,58.37988164,0
1922,2040,9487.054268,Deposit,Los Angeles,POS,Afternoon,0,40.65245626,0
1923,2664,1705.887397,Transfer,New York,Laptop,Afternoon,0,25.58661317,0
1924,2240,9656.875216,Deposit,New York,Mobile,Afternoon,1,58.38375881,0
1925,1060,158.4126638,Purchase,Chicago,POS,Night,0,4.628533198,0
1926,1938,4816.445661,Transfer,Chicago,Mobile,Morning,1,13.94930627,0
1927,2639,3340.344703,Transfer,New York,Mobile,Afternoon,1,25.93108474,1
1928,3089,4496.742905,Withdrawal,Chicago,POS,Afternoon,0,8.33277188,0
1929,1024,5710.939144,Withdrawal,Los Angeles,Laptop,Morning,1,59.81960298,0
1930,2062,4361.535689,Transfer,New York,POS,Afternoon,1,34.83118191,0
1931,4874,,Withdrawal,Chicago,POS,Afternoon,0,10.56636061,0
1932,1130,7329.90692,Withdrawal,Los Angeles,ATM,Night,0,15.66117235,0
1933,4569,6861.903988,Withdrawal,New York,ATM,Morning,0,24.37697036,0
1934,2252,8334.380108,Transfer,New York,POS,Afternoon,0,43.85612434,0
1935,1107,2507.090223,Transfer,Chicago,ATM,Night,1,18.94232926,1
1936,1171,6099.189812,Transfer,Los Angeles,Laptop,Night,1,18.57578703,1
1937,2458,5856.095906,Purchase,New York,ATM,Night,0,37.92766096,0
1938,4549,3703.680731,Transfer,New York,Laptop,Night,0,3.703013012,0
1939,1101,4865.714844,Withdrawal,Miami,Mobile,Morning,0,43.00617822,0
1940,3913,3144.683612,Transfer,New York,Mobile,Morning,0,33.31251853,0
1941,3571,1427.025532,Purchase,Miami,Laptop,Night,1,26.60551543,0
1942,3322,2145.874095,Withdrawal,Miami,Mobile,Morning,0,24.18578113,0
1943,2636,1064.081328,Deposit,Los Angeles,Laptop,Night,0,14.04348602,0
1944,4115,6833.865056,Transfer,Houston,POS,Afternoon,0,15.17758106,0
1945,3864,6610.666657,Transfer,Miami,ATM,Afternoon,0,30.49106103,0
1946,4004,9506.557652,Deposit,Los Angeles,Mobile,Night,0,12.6969002,0
1947,2040,7299.487352,Withdrawal,Chicago,Mobile,Afternoon,1,34.4938477,0
1948,1329,529.9379292,Transfer,Miami,POS,Night,1,39.33197892,0
1949,4640,8843.609288,Purchase,Houston,ATM,Afternoon,0,28.01294005,0
1950,4894,,Withdrawal,Chicago,ATM,Afternoon,0,7.311387052,0
1951,2520,4438.770005,Transfer,Miami,Laptop,Morning,0,56.31691995,0
1952,4886,,Withdrawal,Miami,Mobile,Night,0,50.16166003,0
1953,1011,9761.022541,Transfer,Houston,ATM,Morning,0,57.25870979,0
1954,2341,5327.720595,Deposit,New York,Mobile,Night,0,22.72524994,0
1955,4663,9054.165065,Transfer,Houston,Mobile,Afternoon,0,2.898998665,0
1956,1215,839.5571905,Withdrawal,Los Angeles,Mobile,Night,1,26.74432732,1
1957,1338,,Transfer,Los Angeles,Mobile,Night,1,28.43890291,0
1958,2799,,Transfer,Houston,Laptop,Night,0,42.68497605,0
1959,3708,5851.720515,Withdrawal,Houston,ATM,Night,1,44.34757077,0
1960,4152,8164.11624,Transfer,Houston,Mobile,Afternoon,0,26.06111501,0
1961,2750,9882.73853,Transfer,Houston,ATM,Afternoon,0,58.65555834,0
1962,2508,3894.62645,Withdrawal,Houston,POS,Morning,0,7.623323502,0
1963,3421,483.682205,Deposit,Miami,POS,Night,1,54.24396,0
1964,4023,,Purchase,Chicago,ATM,Morning,0,46.42463001,0
1965,1709,6047.763384,Purchase,Los Angeles,Laptop,Afternoon,0,32.45749564,0
1966,2223,19934.4316,Purchase,Los Angeles,Laptop,Afternoon,0,229.9578186,0
1967,4608,,Purchase,Chicago,POS,Night,0,45.49594727,0
1968,3513,7425.679353,Purchase,Houston,Mobile,Night,0,10.83670744,0
1969,2112,7706.413753,Purchase,Chicago,POS,Morning,0,32.41574953,0
1970,2291,5001.187936,Withdrawal,Houston,Mobile,Afternoon,0,28.78487382,0
1971,4726,3059.093156,Withdrawal,Los Angeles,POS,Morning,0,30.15470126,0
1972,4642,9737.688395,Withdrawal,New York,POS,Afternoon,1,10.92847658,0
1973,4993,6636.992483,Transfer,Los Angeles,Laptop,Afternoon,0,23.71421487,0
1974,1488,4088.292818,Deposit,Los Angeles,ATM,Morning,0,31.60882706,0
1975,4948,2811.82761,Deposit,New York,ATM,Afternoon,0,41.37090701,0
1976,2561,7313.7188,Purchase,Chicago,POS,Afternoon,0,25.96666181,0
1977,1046,2429.412621,Purchase,Miami,Laptop,Morning,1,39.16665491,1
1978,4359,1725.38279,Withdrawal,Houston,Mobile,Afternoon,0,37.43506163,0
1979,1777,5303.040551,Deposit,Houston,POS,Morning,0,48.96526886,0
1980,2039,2906.974053,Transfer,Los Angeles,Mobile,Night,0,25.47765239,0
1981,1710,6292.762398,Transfer,New York,Mobile,Afternoon,1,52.48742954,1
1982,1400,1188.207362,Withdrawal,Los Angeles,Laptop,Morning,1,2.550654323,1
1983,4990,6552.861635,Purchase,Los Angeles,Laptop,Afternoon,0,54.14588254,0
1984,2817,2840.132315,Deposit,Chicago,ATM,Afternoon,0,57.12617863,0
1985,4028,12.426915,Transfer,Houston,Laptop,Morning,0,25.33711052,0
1986,4157,,Purchase,Miami,POS,Night,0,57.01024237,0
1987,1249,9336.817625,Deposit,New York,POS,Morning,0,52.0035693,0
1988,1390,8674.872845,Transfer,Miami,Mobile,Afternoon,0,4.365418085,0
1989,4853,2343.75423,Purchase,New York,ATM,Night,1,39.43365795,1
1990,1334,7785.935326,Transfer,Houston,Mobile,Night,1,55.14201748,0
1991,1628,6089.630216,Purchase,Chicago,Mobile,Afternoon,0,13.15846219,0
1992,4590,9709.338067,Purchase,Miami,ATM,Morning,0,55.31763718,0
1993,1136,3742.320539,Purchase,New York,Mobile,Morning,0,13.20869183,0
1994,3930,6817.791519,Deposit,Los Angeles,ATM,Afternoon,0,38.24532779,0
1995,3735,644.721867,Withdrawal,Houston,Mobile,Morning,0,23.45595399,0
1996,4911,3968.510995,Purchase,Chicago,Mobile,Morning,0,33.33688265,0
1997,2521,9638.538435,Purchase,Los Angeles,ATM,Morning,0,17.60595909,0
1998,1826,5394.418936,Transfer,Chicago,POS,Night,0,25.03808685,0
1999,1726,2885.916238,Transfer,New York,Mobile,Night,0,30.70346086,0
2000,2500,1211.506922,Deposit,Los Angeles,Mobile,Morning,1,30.61157092,0
2001,3641,7038.248118,Withdrawal,Chicago,POS,Afternoon,0,59.65308769,0
2002,4294,6452.111874,Transfer,Houston,ATM,Afternoon,0,51.42883351,0
2003,1989,3745.647749,Deposit,Miami,ATM,Afternoon,0,9.686146924,0
2004,3419,9509.904105,Deposit,Miami,POS,Afternoon,0,57.67516559,0
2005,1934,231.8061017,Deposit,Los Angeles,ATM,Morning,0,34.521149,0
2006,4042,3044.201278,Purchase,Houston,Laptop,Morning,0,36.97874487,0
2007,1401,9211.484168,Withdrawal,Houston,Mobile,Afternoon,1,17.28906007,0
2008,2466,3216.145029,Withdrawal,Chicago,ATM,Morning,1,18.87715506,0
2009,4561,2530.00581,Withdrawal,Los Angeles,POS,Afternoon,0,9.13596735,0
2010,1614,5346.861895,Purchase,Houston,Mobile,Afternoon,0,49.94677833,0
2011,2296,8239.779482,Purchase,Chicago,POS,Night,0,29.5187694,0
2012,4597,1040.436141,Transfer,Houston,ATM,Afternoon,0,6.756779886,0
2013,2182,9430.776889,Transfer,Los Angeles,POS,Night,0,27.21401031,0
2014,4223,7952.778083,Transfer,Houston,POS,Afternoon,1,21.08953499,1
2015,4042,1820.690053,Deposit,Houston,Mobile,Morning,0,41.71247808,0
2016,3667,7122.959532,Withdrawal,Houston,Mobile,Night,0,12.00817157,0
2017,3235,3855.737639,Purchase,Miami,ATM,Morning,0,56.1825284,0
2018,4884,4028.923834,Transfer,New York,POS,Afternoon,0,47.08841882,0
2019,2121,7835.068023,Deposit,Los Angeles,POS,Night,0,24.09912192,0
2020,1130,9628.220232,Purchase,Miami,ATM,Afternoon,0,12.1010035,0
2021,3852,1275.29217,Deposit,New York,POS,Afternoon,0,46.28288764,0
2022,2194,4212.096066,Deposit,Houston,POS,Morning,0,7.99599938,0
